"card_id","disp_id","card_type","card_issued","client_id","account_id","disp_type","birth_number","district_id","district_name","district_region","district_inhabitants","district_small","district_medium","district_big","district_enorm","district_cities","district_ratio","district_avg_salarie","district_un95","district_un96","district_enterp","district_cc95","district_cc96","account_frequency","account_date","loan_id","loan_date","loan_amount","loan_duration","loan_payments","loan_status","order_id","order_bank_to","order_account_to","order_amount","order_k_symbol"
820,6039,"classic","981110 00:00:00",6039,4999,"OWNER",585703,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",960212,6014,970518,165168,36,4588.0,"C",36755,"WX",20009368,7028.0,"SIPO"
820,6039,"classic","981110 00:00:00",6039,4999,"OWNER",585703,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",960212,6014,970518,165168,36,4588.0,"C",36756,"MN",71272724,6327.0," "
773,5245,"classic","981118 00:00:00",5245,4354,"OWNER",425318,38,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,"POPLATEK MESICNE",970108,5865,981030,327660,60,5461.0,"C",35794,"MN",33371013,5461.3,"UVER"
773,5245,"classic","981118 00:00:00",5245,4354,"OWNER",425318,38,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,"POPLATEK MESICNE",970108,5865,981030,327660,60,5461.0,"C",35795,"CD",23047155,12756.0,"SIPO"
1001,9247,"classic","981120 00:00:00",9555,7721,"OWNER",475515,13,"Rakovnik","central Bohemia",53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,"POPLATEK MESICNE",970703,6569,980528,45456,12,3788.0,"C",40827,"IJ",35142588,3788.3,"UVER"
1175,12494,"classic","981124 00:00:00",12802,10404,"OWNER",690812,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",961230,7129,980301,194280,60,3238.0,"C",44836,"AB",3621232,2171.0,"SIPO"
1175,12494,"classic","981124 00:00:00",12802,10404,"OWNER",690812,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",961230,7129,980301,194280,60,3238.0,"C",44837,"AB",74571001,1203.0," "
1175,12494,"classic","981124 00:00:00",12802,10404,"OWNER",690812,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",961230,7129,980301,194280,60,3238.0,"C",44838,"AB",21209323,100.0,"POJISTNE"
1175,12494,"classic","981124 00:00:00",12802,10404,"OWNER",690812,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",961230,7129,980301,194280,60,3238.0,"C",44839,"UV",60165852,883.0," "
1175,12494,"classic","981124 00:00:00",12802,10404,"OWNER",690812,1,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,"POPLATEK MESICNE",961230,7129,980301,194280,60,3238.0,"C",44840,"ST",55139064,3238.0,"UVER"
164,992,"classic","981129 00:00:00",992,825,"OWNER",480521,19,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"POPLATEK MESICNE",960306,5134,970202,53076,12,4423.0,"A",30603,"YZ",35577237,9235.0,"SIPO"
164,992,"classic","981129 00:00:00",992,825,"OWNER",480521,19,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,"POPLATEK MESICNE",960306,5134,970202,53076,12,4423.0,"A",30604,"YZ",87110560,4423.0,"UVER"
1169,12354,"classic","981130 00:00:00",12662,10297,"OWNER",530601,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,"POPLATEK MESICNE",960119,7101,961118,421008,48,8771.0,"C",44665,"CD",53796619,9902.0,"SIPO"
1169,12354,"classic","981130 00:00:00",12662,10297,"OWNER",530601,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,"POPLATEK MESICNE",960119,7101,961118,421008,48,8771.0,"C",44666,"WX",2840400,8771.0,"UVER"
1137,11771,"gold","981201 00:00:00",12079,9814,"OWNER",725812,64,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,"POPLATEK TYDNE",950119,6995,960926,96168,12,8014.0,"A",43945,"QR",6911552,8013.7,"UVER"
819,5978,"gold","981206 00:00:00",5978,4949,"OWNER",445127,33,"Decin","north Bohemia",133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,"POPLATEK MESICNE",961014,6007,970830,289920,48,6040.0,"C",36681,"WX",44724160,6039.8,"UVER"
1177,12535,"gold","981206 00:00:00",12843,10439,"OWNER",530505,66,"Zdar nad Sazavou","south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,"POPLATEK MESICNE",931121,7137,940603,151560,24,6315.0,"A",44899,"AB",78703766,6315.0,"UVER"
1177,12535,"gold","981206 00:00:00",12843,10439,"OWNER",530505,66,"Zdar nad Sazavou","south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,"POPLATEK MESICNE",931121,7137,940603,151560,24,6315.0,"A",44900,"WX",55833750,10134.0,"SIPO"
378,2430,"classic","981211 00:00:00",2430,2000,"OWNER",371028,5,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,"POPLATEK MESICNE",970806,5354,980714,290820,60,4847.0,"C",32321,"YZ",79359417,3318.0,"SIPO"
378,2430,"classic","981211 00:00:00",2430,2000,"OWNER",371028,5,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,"POPLATEK MESICNE",970806,5354,980714,290820,60,4847.0,"C",32322,"GH",21546656,48.0," "
378,2430,"classic","981211 00:00:00",2430,2000,"OWNER",371028,5,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,"POPLATEK MESICNE",970806,5354,980714,290820,60,4847.0,"C",32323,"AB",32802260,14.0,"POJISTNE"
378,2430,"classic","981211 00:00:00",2430,2000,"OWNER",371028,5,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,"POPLATEK MESICNE",970806,5354,980714,290820,60,4847.0,"C",32324,"KL",13970154,4847.0,"UVER"
886,7325,"classic","981215 00:00:00",7325,6062,"OWNER",750124,24,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273,"POPLATEK MESICNE",960828,6235,980419,321360,60,5356.0,"C",38375,"OP",96754401,5356.0,"UVER"
886,7325,"classic","981215 00:00:00",7325,6062,"OWNER",750124,24,"Karlovy Vary","west Bohemia",122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273,"POPLATEK MESICNE",960828,6235,980419,321360,60,5356.0,"C",38376,"KL",65052980,10608.0,"SIPO"
196,1197,"classic","981222 00:00:00",1197,993,"OWNER",666002,6,"Kutna Hora","central Bohemia",77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,"POPLATEK MESICNE",961114,5154,980701,108720,60,1812.0,"C",30847,"WX",89932006,1812.3,"UVER"
829,6255,"classic","981222 00:00:00",6255,5180,"OWNER",465101,54,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,"POPLATEK MESICNE",970224,6054,980716,58764,12,4897.0,"C",37032,"WX",41377508,4897.0,"UVER"
924,7862,"classic","981224 00:00:00",7862,6510,"OWNER",651017,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,"POPLATEK MESICNE",961218,6322,970506,76992,24,3208.0,"C",39032,"EF",50882208,3207.8,"UVER"
1081,10696,"classic","981225 00:00:00",11004,8931,"OWNER",471116,63,"Vyskov","south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,"POPLATEK TYDNE",960101,6793,970130,186300,60,3105.0,"C",42633,"KL",7974166,3104.7,"UVER"
1081,10696,"classic","981225 00:00:00",11004,8931,"OWNER",471116,63,"Vyskov","south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,"POPLATEK TYDNE",960101,6793,970130,186300,60,3105.0,"C",42634,"WX",9704506,1749.0,"SIPO"
1081,10696,"classic","981225 00:00:00",11004,8931,"OWNER",471116,63,"Vyskov","south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,"POPLATEK TYDNE",960101,6793,970130,186300,60,3105.0,"C",42635,"MN",66827905,6294.0," "
322,2063,"classic","981228 00:00:00",2063,1698,"OWNER",505926,68,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"POPLATEK MESICNE",960314,5301,960706,141948,36,3943.0,"C",31891,"UV",6397009,9642.0,"SIPO"
322,2063,"classic","981228 00:00:00",2063,1698,"OWNER",505926,68,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,"POPLATEK MESICNE",960314,5301,960706,141948,36,3943.0,"C",31892,"CD",30528074,3943.0,"UVER"
